x_ctrl_pts          CP
0.92388          1.0
0.653281          -1.0
-1.66533e-16          -3.0
-0.653281          -1.0
-0.92388          1.0
-0.653281          -1.0
5.55112e-17          -3.0
0.653281          -1.0
